Flow ID;Src IP;Src Port;Dst IP;Dst Port;Protocol;Timestamp;Flow Duration;Tot Fwd Pkts;Tot Bwd Pkts;TotLen Fwd Pkts;TotLen Bwd Pkts;Fwd Pkt Len Max;Fwd Pkt Len Min;Fwd Pkt Len Mean;Fwd Pkt Len Std;Bwd Pkt Len Max;Bwd Pkt Len Min;Bwd Pkt Len Mean;Bwd Pkt Len Std;Flow Byts/s;Flow Pkts/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Tot;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Tot;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Len;Bwd Header Len;Fwd Pkts/s;Bwd Pkts/s;Pkt Len Min;Pkt Len Max;Pkt Len Mean;Pkt Len Std;Pkt Len Var;FIN Flag Cnt;SYN Flag Cnt;RST Flag Cnt;PSH Flag Cnt;ACK Flag Cnt;URG Flag Cnt;CWE Flag Count;ECE Flag Cnt;Down/Up Ratio;Pkt Size Avg;Fwd Seg Size Avg;Bwd Seg Size Avg;Fwd Byts/b Avg;Fwd Pkts/b Avg;Fwd Blk Rate Avg;Bwd Byts/b Avg;Bwd Pkts/b Avg;Bwd Blk Rate Avg;Subflow Fwd Pkts;Subflow Fwd Byts;Subflow Bwd Pkts;Subflow Bwd Byts;Init Fwd Win Byts;Init Bwd Win Byts;Fwd Act Data Pkts;Fwd Seg Size Min;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
192,168,0,4-45,57,7,139-54220-443-6;192,168,0,4;54220;45,57,7,139;443;6;18/08/2018 10:46:17 AM;117800;80;149;0;199554;0;0;0;0;1374;244;1339,288591;173,3743137;1694006,791;1943,972835;516,6666667;4016,769819;56539;1;61231;775,0759494;2539,188598;18437;104;117776;795,7837838;4972,097631;56539;16;0;1;0;0;2560;4768;679,1171477;1264,855688;0;1374;871,1652174;653,5694392;427153,0119;0;0;0;1;1;0;0;0;1;874,9694323;0;1339,288591;0;0;0;0;0;0;80;0;149;199554;-1;2049;0;0;0;0;0;0;0;0;0;0;Netflix
172,217,162,164-192,168,0,4-443-34864-6;192,168,0,4;34864;172,217,162,164;443;6;18/08/2018 10:45:45 AM;26975;0;2;0;0;0;0;0;0;0;0;0;0;0;74,14272475;26975;0;26975;26975;0;0;0;0;0;26975;26975;0;26975;26975;0;0;0;0;0;64;0;74,14272475;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;278;0;0;0;0;0;0;0;0;0;0;Netflix
172,217,28,66-192,168,0,4-443-45618-6;192,168,0,4;45618;172,217,28,66;443;6;18/08/2018 10:45:45 AM;29268;0;2;0;0;0;0;0;0;0;0;0;0;0;68,33401667;29268;0;29268;29268;0;0;0;0;0;29268;29268;0;29268;29268;0;0;0;0;0;64;0;68,33401667;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;277;0;0;0;0;0;0;0;0;0;0;Netflix
172,217,29,99-192,168,0,4-443-60492-6;192,168,0,4;60492;172,217,29,99;443;6;18/08/2018 10:45:45 AM;26800;0;2;0;0;0;0;0;0;0;0;0;0;0;74,62686567;26800;0;26800;26800;0;0;0;0;0;26800;26800;0;26800;26800;0;0;0;0;0;64;0;74,62686567;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;283;0;0;0;0;0;0;0;0;0;0;Netflix
172,217,162,162-192,168,0,4-443-35430-6;192,168,0,4;35430;172,217,162,162;443;6;18/08/2018 10:45:45 AM;29075;0;2;0;0;0;0;0;0;0;0;0;0;0;68,78761823;29075;0;29075;29075;0;0;0;0;0;29075;29075;0;29075;29075;0;0;0;0;0;64;0;68,78761823;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;272;0;0;0;0;0;0;0;0;0;0;Netflix
172,217,30,6-192,168,0,4-443-41600-6;192,168,0,4;41600;172,217,30,6;443;6;18/08/2018 10:45:45 AM;29467;0;2;0;0;0;0;0;0;0;0;0;0;0;67,87253538;29467;0;29467;29467;0;0;0;0;0;29467;29467;0;29467;29467;0;0;0;0;0;64;0;67,87253538;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;294;0;0;0;0;0;0;0;0;0;0;Netflix
172,217,29,110-192,168,0,4-443-53554-6;192,168,0,4;53554;172,217,29,110;443;6;18/08/2018 10:45:48 AM;29476;0;2;0;0;0;0;0;0;0;0;0;0;0;67,85181164;29476;0;29476;29476;0;0;0;0;0;29476;29476;0;29476;29476;0;0;0;0;0;64;0;67,85181164;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;252;0;0;0;0;0;0;0;0;0;0;Netflix
192,168,0,4-45,57,7,139-54218-443-6;192,168,0,4;54218;45,57,7,139;443;6;18/08/2018 10:46:21 AM;8108898;342;670;1638;966165;819;0;4,789473684;62,53859435;33456;480;1442,037313;1475,51418;119350,7429;124,8011752;8020,670623;170894,3523;3897080;1;8081605;23699,72141;293910,0625;3897080;44;8108851;12120,85351;211805,6921;3938683;29;0;1;0;0;10944;21440;42,17589122;82,62528398;0;33456;956,1915104;1379,400323;1902745,25;0;0;0;1;1;0;0;0;1;957,1363636;4,789473684;1442,037313;0;0;0;0;0;0;342;1638;670;966165;-1;2049;2;0;0;0;0;0;0;0;0;0;Netflix
172,217,29,110-192,168,0,4-443-53472-6;192,168,0,4;53472;172,217,29,110;443;6;18/08/2018 10:45:50 AM;26607;0;2;0;0;0;0;0;0;0;0;0;0;0;75,16818882;26607;0;26607;26607;0;0;0;0;0;26607;26607;0;26607;26607;0;0;0;0;0;64;0;75,16818882;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;244;0;0;0;0;0;0;0;0;0;0;Netflix
192,168,0,4-52,10,45,81-51620-443-6;192,168,0,4;51620;52,10,45,81;443;6;18/08/2018 10:45:49 AM;247028;0;2;0;0;0;0;0;0;0;0;0;0;0;8,096248199;247028;0;247028;247028;0;0;0;0;0;247028;247028;0;247028;247028;0;0;0;0;0;64;0;8,096248199;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;123;0;0;0;0;0;0;0;0;0;0;Netflix
